cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31
15250,14294.1,0.00200967,0.000448742,2,1.33762,-0.0323415,2.15625,1.33762,0,0,0.8,1.57147,4,1.27104,-0.954046,1.33762,-0.0323415,-0.0665817,-0.921704,-2.69379,-17.2905,1.57147,0.000114237,0.0134823,1.33708,-0.101479,4.37718e-05,-0.010943,1.33719,1.26911,-0.976353,-0.0879962,1.23169,-0.963126,-0.105498,-0.87513,-9.39741,1.57147,-19.9843,1.27104,-0.954046,0,0,0,0
15251,14294.1,0.00201054,0.000474325,2,1.33751,-0.0359687,2.34375,1.33751,0,0,0.8,1.45147,4,1.2691,-0.976452,1.33751,-0.0359687,-0.0684114,-0.940483,-2.23652,-17.6697,1.45147,0.000111019,0.013698,1.33698,-0.106791,4.4327e-05,-0.0110818,1.33709,1.26713,-0.994353,-0.093093,1.23643,-0.983991,-0.100658,-0.890898,-9.87977,1.45147,-19.9062,1.2691,-0.976452,0,0,0,0
15252,14294.1,0.00200971,0.000478348,2,1.33737,-0.0400429,1.78125,1.33737,0,0,0.8,1.33147,4,1.26712,-0.99442,1.33737,-0.0400429,-0.0702488,-0.954377,-1.74453,-17.9738,1.33147,0.000108253,0.0139895,1.33686,-0.112853,4.53865e-05,-0.0113466,1.33697,1.26512,-1.00746,-0.098863,1.24164,-1.0003,-0.0953351,-0.901437,-10.3592,1.33147,-19.7183,1.26712,-0.99442,0,0,0,0
15253,14294.1,0.00200975,0.000371005,2,1.33724,-0.0440864,1.78125,1.33724,0,0,0.8,1.21147,4,1.26511,-1.0075,1.33724,-0.0440864,-0.0721335,-0.963413,-1.16999,-18.1964,1.21147,0.000103565,0.0143473,1.33673,-0.119581,4.53778e-05,-0.0113445,1.33684,1.26308,-1.01522,-0.105234,1.24802,-1.01144,-0.08882,-0.906209,-10.8361,1.21147,-19.3664,1.26511,-1.0075,0,0,0,0
15254,14294.1,0.00200931,0.000527503,2,1.33708,-0.0488931,1.6875,1.33708,0,0,0.8,1.09147,4,1.26307,-1.01524,1.33708,-0.0488931,-0.0740068,-0.966343,6.03975,-18.332,1.09147,0.000102197,0.0148171,1.33658,-0.126906,-0.00017823,0.0445575,1.33668,1.26138,-1.01772,-0.112089,1.35129,-0.994877,0.0146093,-0.882788,-11.3109,1.09147,-12.2922,1.26307,-1.01524,0,0,0,0
15255,14294.1,0.00200847,0.000522972,2,1.33671,-0.0597414,1.5,1.33671,0,0,0.8,0.971474,4,1.26103,-1.01825,1.33671,-0.0597414,-0.0756822,-0.958513,-0.808422,-18.3893,0.971474,0.000100483,0.0153081,1.33641,-0.134711,4.31355e-05,-0.0107839,1.33652,1.25899,-1.0224,-0.119403,1.24922,-1.02098,-0.087294,-0.901576,-11.7836,0.971474,-19.1977,1.26103,-1.01825,0,0,0,0
15256,14294.1,0.00200905,0.000546699,2,1.33652,-0.0659095,0.375,1.33652,0,0,0.8,0.851474,4,1.25898,-1.02244,1.33652,-0.0659095,-0.0775393,-0.956534,-0.868073,-18.4448,0.851474,7.48176e-05,0.0151117,1.33623,-0.14297,2.24876e-05,-0.00562191,1.3363,1.25693,-1.03239,-0.127858,1.2463,-1.02537,-0.0900031,-0.897512,-12.2514,0.851474,-19.3129,1.25898,-1.02244,0,0,0,0
15257,14294.1,0.00200881,0.000472581,2,1.33626,-0.0738025,1.78125,1.33626,0,0,0.8,0.731474,4,1.25692,-1.03246,1.33626,-0.0738025,-0.0793466,-0.958655,-1.20572,-18.5754,0.731474,6.43993e-05,0.0152995,1.336,-0.152361,1.18989e-05,-0.00297472,1.33606,1.25484,-1.0476,-0.137062,1.23931,-1.03652,-0.0967577,-0.89946,-12.716,0.731474,-19.7812,1.25692,-1.03246,0,0,0,0
15258,14294.1,0.00201003,0.000594947,2,1.33599,-0.0822629,1.125,1.33599,0,0,0.8,0.611474,4,1.25483,-1.04769,1.33599,-0.0822629,-0.0811649,-0.965431,-1.56025,-18.7743,0.611474,5.72676e-05,0.0155572,1.33574,-0.162494,3.80362e-06,-0.000950905,1.3358,1.25271,-1.06743,-0.146937,1.23204,-1.05295,-0.103758,-0.906017,-13.1775,0.611474,-20.3345,1.25483,-1.04769,0,0,0,0
15259,14294.1,0.00200967,0.000515477,2,1.33563,-0.0936102,1.21875,1.33563,0,0,0.8,0.491474,4,1.2527,-1.06754,1.33563,-0.0936102,-0.0829221,-0.973929,-1.92624,-19.0336,0.491474,5.32219e-05,0.0158628,1.33545,-0.173292,-1.90855e-06,0.000477138,1.3355,1.25055,-1.09128,-0.157429,1.22457,-1.07403,-0.110936,-0.916604,-13.6364,0.491474,-20.9599,1.2527,-1.06754,0,0,0,0
15260,14294.1,0.00201212,0.000605384,2,1.33526,-0.105476,0.09375,1.33526,0,0,0.8,0.371474,4,1.25053,-1.09144,1.33526,-0.105476,-0.0847262,-0.985968,-2.0756,-19.3416,0.371474,4.19289e-05,0.0159087,1.33513,-0.184702,-1.17282e-05,0.00293206,1.33518,1.24832,-1.11863,-0.168793,1.22021,-1.09844,-0.114961,-0.929648,-14.0915,0.371474,-21.4172,1.25053,-1.09144,0,0,0,0
15261,14294.1,0.00201235,0.000578484,2,1.33471,-0.122845,0.28125,1.33471,0,0,0.8,0.251474,4,1.24831,-1.11881,1.33471,-0.122845,-0.0864063,-0.995963,-2.17877,-19.6883,0.251474,3.12765e-05,0.015869,1.33478,-0.196976,-2.06343e-05,0.00515857,1.33481,1.24604,-1.14887,-0.181107,1.21648,-1.12615,-0.118329,-0.945045,-14.5424,0.251474,-21.8671,1.24831,-1.11881,0,0,0,0
15262,14294.1,0.00200918,0.000646384,2,1.33419,-0.139663,0.28125,1.33419,0,0,0.8,0.131474,4,1.24603,-1.14901,1.33419,-0.139663,-0.0881568,-1.00935,-1.83933,-20.0543,0.131474,3.36522e-06,0.0152172,1.33439,-0.210192,-3.98645e-05,0.00996612,1.3344,1.2437,-1.1814,-0.194975,1.21916,-1.15521,-0.115232,-0.960237,-14.9866,0.131474,-21.8936,1.24603,-1.14901,0,0,0,0
15263,14294.1,0.0020093,0.000607218,2,1.33371,-0.156714,0,1.33371,0,0,0.8,0.0114736,4,1.24369,-1.18156,1.33371,-0.156714,-0.0900186,-1.02484,-1.44953,-20.432,0.0114736,-2.43709e-05,0.0145226,1.33395,-0.224948,-5.85669e-05,0.0146417,1.33392,1.24129,-1.21574,-0.210425,1.22252,-1.18644,-0.111405,-0.976016,-15.4239,0.0114736,-21.8816,1.24369,-1.18156,0,0,0,0
15264,14294.1,0.00200996,0.00063187,2,1.33329,-0.171356,0.75,1.33329,0,0,0.8,-0.108526,4,1.24128,-1.21591,1.33329,-0.171356,-0.0920126,-1.04456,-1.28424,-20.8171,-0.108526,-3.88732e-05,0.0139753,1.33344,-0.241273,-6.82982e-05,0.0170745,1.3334,1.23881,-1.25137,-0.227298,1.22252,-1.22024,-0.110879,-0.992945,-15.855,-0.108526,-22.1013,1.24128,-1.21591,0,0,0,0
15265,14294.1,0.00201071,0.000640977,2,1.33288,-0.186813,-0.65625,1.33288,0,0,0.8,-0.228526,4,1.2388,-1.25156,1.33288,-0.186813,-0.0940777,-1.06475,-1.52039,-21.2112,-0.228526,-3.28775e-05,0.0139803,1.33288,-0.259008,-6.47639e-05,0.016191,1.33285,1.23626,-1.28778,-0.245028,1.21659,-1.25669,-0.116258,-1.01166,-16.2824,-0.228526,-22.7316,1.2388,-1.25156,0,0,0,0
15266,14294.1,0.00201024,0.00060332,2,1.33245,-0.20122,0.28125,1.33245,0,0,0.8,-0.348526,4,1.23625,-1.28797,1.33245,-0.20122,-0.0961987,-1.08675,-2.00702,-21.6119,-0.348526,-1.29485e-05,0.014267,1.33229,-0.277592,-5.1988e-05,0.012997,1.33228,1.23363,-1.32446,-0.263325,1.20693,-1.29473,-0.12535,-1.03141,-16.7073,-0.348526,-23.6189,1.23625,-1.28797,0,0,0,0
15267,14294.1,0.00200948,0.000599017,2,1.33197,-0.215367,0.1875,1.33197,0,0,0.8,-0.468526,4,1.23362,-1.32464,1.33197,-0.215367,-0.0983444,-1.10927,-2.61453,-22.0171,-0.468526,1.40904e-05,0.0148966,1.33169,-0.29674,-3.46103e-05,0.00865257,1.3317,1.23094,-1.36092,-0.281843,1.19543,-1.33345,-0.13627,-1.05161,-17.1312,-0.468526,-24.6316,1.23362,-1.32464,0,0,0,0
15268,14294.1,0.00201014,0.000584536,2,1.33069,-0.246901,-0.65625,1.33069,0,0,0.8,-0.588526,4,1.23092,-1.3611,1.33069,-0.246901,-0.0997657,-1.1142,-3.17378,-22.4235,-0.588526,4.0116e-05,0.0157578,1.33107,-0.316106,-1.79063e-05,0.00447656,1.33111,1.22816,-1.39671,-0.300348,1.18456,-1.3718,-0.146546,-1.07145,-17.5551,-0.588526,-25.5973,1.23092,-1.3611,0,0,0,0
15269,14294.1,0.0020094,0.000597243,2,1.32989,-0.265073,-0.46875,1.32989,0,0,0.8,-0.708526,4,1.22815,-1.39688,1.32989,-0.265073,-0.101738,-1.13181,-1.56473,-22.7863,-0.708526,-3.26445e-05,0.0145597,1.33044,-0.335458,-6.40123e-05,0.0160031,1.33041,1.22532,-1.43136,-0.320898,1.2053,-1.40215,-0.125111,-1.08125,-17.97,-0.708526,-24.351,1.22815,-1.39688,0,0,0,0
15270,14294.1,0.0020118,0.00062232,2,1.3292,-0.278641,-0.9375,1.3292,0,0,0.8,-0.828526,4,1.22531,-1.43156,1.3292,-0.278641,-0.103897,-1.15292,-0.466853,-23.1146,-0.828526,-8.09471e-05,0.0142581,1.32969,-0.356838,-9.47139e-05,0.0236785,1.32961,1.22241,-1.46446,-0.34258,1.21849,-1.43313,-0.111125,-1.09055,-18.3797,-0.828526,-23.5814,1.22531,-1.43156,0,0,0,0
15271,14294.1,0.0020169,0.000645157,2,1.32864,-0.288799,0,1.32864,0,0,0.8,-0.948526,4,1.22238,-1.46473,1.32864,-0.288799,-0.106259,-1.17593,-0.162355,-23.4222,-0.948526,-9.16608e-05,0.0151215,1.32885,-0.37934,-0.000101621,0.0254052,1.32876,1.21942,-1.49562,-0.364218,1.22001,-1.46528,-0.108749,-1.10106,-18.7893,-0.948526,-23.5845,1.22238,-1.46473,0,0,0,0
15272,14294.1,0.00201736,0.000667404,2,1.32807,-0.297225,0.1875,1.32807,0,0,0.8,-1.06853,4,1.2194,-1.49588,1.32807,-0.297225,-0.10867,-1.19865,-0.721962,-23.7185,-1.06853,-6.06264e-05,0.0169882,1.32796,-0.401797,-8.17553e-05,0.0204388,1.3279,1.21638,-1.52434,-0.384809,1.20885,-1.49831,-0.119045,-1.1135,-19.2033,-1.06853,-24.4405,1.2194,-1.49588,0,0,0,0
15273,14294.1,0.00201837,0.000674218,2,1.32741,-0.307581,0.28125,1.32741,0,0,0.8,-1.18853,4,1.21635,-1.52458,1.32741,-0.307581,-0.111064,-1.217,-1.69398,-24.0072,-1.18853,-8.99478e-06,0.019442,1.32705,-0.423215,-4.86714e-05,0.0121679,1.32704,1.21327,-1.55021,-0.403773,1.19161,-1.53029,-0.135436,-1.12652,-19.6241,-1.18853,-25.7012,1.21635,-1.52458,0,0,0,0
15274,14294.1,0.00201979,0.000700663,2,1.32652,-0.325323,-1.5,1.32652,0,0,0.8,-1.30853,4,1.21324,-1.55044,1.32652,-0.325323,-0.113275,-1.22512,-2.59651,-24.2796,-1.30853,4.18524e-05,0.021745,1.32616,-0.443021,-1.56476e-05,0.00391189,1.3262,1.21012,-1.57284,-0.421276,1.17532,-1.5592,-0.150881,-1.13792,-20.051,-1.30853,-26.8761,1.21324,-1.55044,0,0,0,0
15275,14294.1,0.0020183,0.000709241,2,1.32541,-0.348947,-1.21875,1.32541,0,0,0.8,-1.42853,4,1.21009,-1.57303,1.32541,-0.348947,-0.115325,-1.22408,-2.73506,-24.5087,-1.42853,6.09516e-05,0.0228666,1.32527,-0.461378,-1.96397e-06,0.000490992,1.32534,1.20692,-1.59182,-0.438512,1.17014,-1.58225,-0.155196,-1.14373,-20.4791,-1.42853,-27.2438,1.21009,-1.57303,0,0,0,0
15276,14294.1,0.00201836,0.00085242,2,1.3246,-0.366142,-0.84375,1.3246,0,0,0.8,-1.54853,4,1.20689,-1.59196,1.3246,-0.366142,-0.117705,-1.22582,-1.93963,-24.6657,-1.54853,4.0406e-05,0.0226289,1.32438,-0.47947,-1.26554e-05,0.00316385,1.32442,1.2037,-1.60678,-0.456841,1.17856,-1.5985,-0.145854,-1.14166,-20.9022,-1.54853,-26.6054,1.20689,-1.59196,0,0,0,0
15277,14294.2,0.0020197,0.0007005,2,1.32388,-0.381272,0,1.32388,0,0,0.8,-1.66853,4,1.20366,-1.6069,1.32388,-0.381272,-0.120217,-1.22563,-1.58626,-24.7505,-1.66853,4.30855e-05,0.0226518,1.32342,-0.498645,-7.97508e-06,0.00199377,1.32346,1.20044,-1.61738,-0.475994,1.18049,-1.61224,-0.142969,-1.13625,-21.3218,-1.66853,-26.3367,1.20366,-1.6069,0,0,0,0
15278,14294.2,0.00201697,0.000636415,2,1.32302,-0.397872,-0.65625,1.32302,0,0,0.8,-1.78853,4,1.20041,-1.61745,1.32302,-0.397872,-0.122607,-1.21957,-1.79085,-24.7654,-1.78853,7.38171e-05,0.0231661,1.32243,-0.518637,1.4972e-05,-0.00374301,1.3225,1.19717,-1.62327,-0.495471,1.17425,-1.62348,-0.148246,-1.12801,-21.7399,-1.78853,-26.5562,1.20041,-1.61745,0,0,0,0
15279,14294.2,0.00202321,0.000634937,2,1.32185,-0.421467,-1.59375,1.32185,0,0,0.8,-1.90853,4,1.19713,-1.6233,1.32185,-0.421467,-0.12472,-1.20183,12,-24.7074,-1.90853,0.00010176,0.0237829,1.32142,-0.538951,-0.000805909,0.108721,1.32152,1.19496,-1.62499,-0.515168,1.37241,-1.58285,0.0508897,-1.06768,-22.157,-1.90853,-12.7074,1.19713,-1.6233,0,0,0,0
15280,14294.2,0.00200987,0.000692109,2,1.31976,-0.455652,-1.03125,1.31976,0,0,0.8,-2.02853,4,1.19387,-1.62593,1.31976,-0.455652,-0.125891,-1.17028,-2.04366,-24.5817,-2.02853,9.19419e-05,0.0236041,1.3204,-0.559482,2.62031e-05,-0.00655076,1.3205,1.19061,-1.63048,-0.535878,1.16402,-1.63282,-0.15648,-1.09694,-22.5696,-2.02853,-26.6254,1.19387,-1.62593,0,0,0,0
15281,14294.2,0.00200863,0.000763088,2,1.31886,-0.470272,-1.21875,1.31886,0,0,0.8,-2.14853,4,1.1906,-1.63051,1.31886,-0.470272,-0.128266,-1.16024,0.328123,-24.4348,-2.14853,-4.62392e-05,0.0218303,1.31933,-0.581017,-6.6833e-05,0.0167083,1.31929,1.18733,-1.64008,-0.559187,1.19539,-1.62941,-0.123898,-1.07022,-22.9705,-2.14853,-24.1066,1.1906,-1.63051,0,0,0,0
15282,14294.2,0.00200865,0.00069243,2,1.31752,-0.497834,-1.5,1.31752,0,0,0.8,-2.26853,4,1.18731,-1.64013,1.31752,-0.497834,-0.130208,-1.1423,0.449497,-24.3502,-2.26853,-7.61586e-05,0.0220295,1.31808,-0.605128,-8.99351e-05,0.0224838,1.318,1.18402,-1.65413,-0.583098,1.19388,-1.63862,-0.124122,-1.05552,-23.3684,-2.26853,-23.9008,1.18731,-1.64013,0,0,0,0
15283,14294.2,0.00200885,0.000718165,2,1.31618,-0.526786,-1.59375,1.31618,0,0,0.8,-2.38853,4,1.18401,-1.65421,1.31618,-0.526786,-0.132174,-1.12742,0.50852,-24.3121,-2.38853,-9.80887e-05,0.0216728,1.31674,-0.629835,-0.000106592,0.0266481,1.31664,1.18068,-1.67206,-0.608162,1.19143,-1.65249,-0.125211,-1.04433,-23.7612,-2.38853,-23.8036,1.18401,-1.65421,0,0,0,0
15284,14294.2,0.00201872,0.000762258,2,1.31508,-0.544623,-1.59375,1.31508,0,0,0.8,-2.50853,4,1.18065,-1.67226,1.31508,-0.544623,-0.134429,-1.12763,0.385289,-24.3112,-2.50853,-0.000107121,0.0210085,1.31533,-0.655685,-0.000113885,0.0284712,1.31523,1.17728,-1.69344,-0.634676,1.18628,-1.67096,-0.12895,-1.03628,-24.1476,-2.50853,-23.9259,1.18065,-1.67226,0,0,0,0
15285,14294.2,0.00201483,0.000825022,2,1.31391,-0.563393,-1.5,1.31391,0,0,0.8,-2.62853,4,1.17726,-1.69361,1.31391,-0.563393,-0.136653,-1.13022,-0.67292,-24.3605,-2.62853,-7.21318e-05,0.0217609,1.31386,-0.682971,-9.33588e-05,0.0233397,1.31379,1.17385,-1.71758,-0.66121,1.16743,-1.69588,-0.146359,-1.03467,-24.5337,-2.62853,-25.0334,1.17726,-1.69361,0,0,0,0
15286,14294.2,0.00200912,0.000899289,2,1.31223,-0.593698,-2.8125,1.31223,0,0,0.8,-2.74853,4,1.17383,-1.71769,1.31223,-0.593698,-0.138401,-1.12399,-2.05556,-24.4613,-2.74853,-2.06858e-05,0.0231076,1.31237,-0.710278,-6.23076e-05,0.0155769,1.31235,1.17037,-1.74392,-0.68717,1.14381,-1.72462,-0.16854,-1.03745,-24.9222,-2.74853,-26.5168,1.17383,-1.71769,0,0,0,0
15287,14294.2,0.00202215,0.000924676,2,1.31092,-0.611529,-1.40625,1.31092,0,0,0.8,-2.86853,4,1.17033,-1.74423,1.31092,-0.611529,-0.140591,-1.1327,-2.19932,-24.5904,-2.86853,-2.45415e-05,0.0232378,1.31087,-0.737015,-6.61802e-05,0.0165451,1.31085,1.16681,-1.77223,-0.713777,1.13821,-1.75164,-0.172642,-1.03787,-25.3077,-2.86853,-26.7897,1.17033,-1.74423,0,0,0,0
15288,14294.2,0.00201999,0.00102501,2,1.30966,-0.633858,-2.71875,1.30966,0,0,0.8,-2.98853,4,1.16678,-1.77252,1.30966,-0.633858,-0.142881,-1.13866,-2.88387,-24.7528,-2.98853,-2.92667e-06,0.0243998,1.30932,-0.764392,-5.41274e-05,0.0135319,1.30932,1.1632,-1.80181,-0.739992,1.12465,-1.78224,-0.184661,-1.04225,-25.6947,-2.98853,-27.6367,1.16678,-1.77252,0,0,0,0
15289,14294.2,0.00201877,0.000975593,2,1.30776,-0.671813,-3,1.30776,0,0,0.8,-3.10853,4,1.16317,-1.80209,1.30776,-0.671813,-0.144587,-1.13028,-3.96981,-24.9418,-3.10853,4.15563e-05,0.0254667,1.30773,-0.791382,-2.63953e-05,0.00659883,1.30777,1.15954,-1.83221,-0.765915,1.10518,-1.81547,-0.202589,-1.04956,-26.0828,-3.10853,-28.9116,1.16317,-1.80209,0,0,0,0
15290,14294.2,0.00201715,0.00101206,2,1.3064,-0.6922,-2.71875,1.3064,0,0,0.8,-3.22853,4,1.15951,-1.83247,1.3064,-0.6922,-0.146895,-1.14027,-3.51664,-25.1156,-3.22853,1.87602e-05,0.024496,1.30614,-0.818081,-4.05055e-05,0.0101264,1.30616,1.15581,-1.86297,-0.793585,1.10814,-1.84432,-0.198018,-1.05074,-26.4631,-3.22853,-28.6322,1.15951,-1.83247,0,0,0,0
15291,14294.2,0.00201727,0.00101846,2,1.3048,-0.714734,-2.15625,1.3048,0,0,0.8,-3.34853,4,1.15578,-1.86323,1.3048,-0.714734,-0.149024,-1.1485,-4.00108,-25.2918,-3.34853,3.97535e-05,0.0249211,1.30446,-0.846511,-2.70029e-05,0.00675074,1.3045,1.15202,-1.89369,-0.82159,1.09733,-1.87672,-0.207169,-1.05513,-26.8418,-3.34853,-29.2929,1.15578,-1.86323,0,0,0,0
15292,14294.2,0.00201753,0.00113497,2,1.30146,-0.771623,-1.96875,1.30146,0,0,0.8,-3.46853,4,1.15199,-1.89395,1.30146,-0.771623,-0.149475,-1.12233,-4.4119,-25.4709,-3.46853,5.71735e-05,0.0258175,1.30275,-0.875273,-1.62428e-05,0.0040607,1.30281,1.14817,-1.92396,-0.849456,1.08754,-1.90882,-0.215266,-1.05937,-27.2209,-3.46853,-29.8828,1.15199,-1.89395,0,0,0,0
15293,14294.2,0.00201253,0.00109742,2,1.29943,-0.809366,-3.28125,1.29943,0,0,0.8,-3.58853,4,1.14815,-1.92414,1.29943,-0.809366,-0.151287,-1.11478,-0.206665,-25.5698,-3.58853,-0.000139901,0.0226379,1.301,-0.903898,-0.00014279,0.0356975,1.30086,1.14427,-1.95332,-0.88126,1.14513,-1.92484,-0.155735,-1.04358,-27.5822,-3.58853,-25.7765,1.14815,-1.92414,0,0,0,0
15294,14294.2,0.002013,0.00116848,2,1.29771,-0.82983,-2.53125,1.29771,0,0,0.8,-3.70853,4,1.14424,-1.95351,1.29771,-0.82983,-0.153465,-1.12368,2.21641,-25.6033,-3.70853,-0.000248639,0.0203056,1.29899,-0.936424,-0.000211334,0.0528335,1.29874,1.14031,-1.98149,-0.916119,1.17662,-1.94604,-0.122124,-1.02992,-27.9297,-3.70853,-23.3868,1.14424,-1.95351,0,0,0,0
15295,14294.2,0.00202067,0.00108048,2,1.29569,-0.862624,-2.625,1.29569,0,0,0.8,-3.82853,4,1.14027,-1.98177,1.29569,-0.862624,-0.155428,-1.11914,2.38073,-25.619,-3.82853,-0.000253531,0.0209389,1.2968,-0.971978,-0.000214367,0.0535918,1.29654,1.13628,-2.00819,-0.951039,1.17504,-1.97374,-0.121503,-1.0227,-28.2765,-3.82853,-23.2382,1.14027,-1.98177,0,0,0,0
15296,14294.2,0.00201907,0.00119498,2,1.29363,-0.894662,-2.4375,1.29363,0,0,0.8,-3.94853,4,1.13624,-2.00844,1.29363,-0.894662,-0.157395,-1.11378,2.0782,-25.6093,-3.94853,-0.000232957,0.0215213,1.29453,-1.00759,-0.000200137,0.0500343,1.2943,1.1322,-2.03298,-0.986071,1.16659,-2.00143,-0.127702,-1.01536,-28.6225,-3.94853,-23.5311,1.13624,-2.00844,0,0,0,0
15297,14294.2,0.00201852,0.00113529,2,1.29181,-0.919656,-2.0625,1.29181,0,0,0.8,-4.06853,4,1.13216,-2.0332,1.29181,-0.919656,-0.159653,-1.11354,1.54275,-25.5714,-4.06853,-0.000199323,0.0221868,1.29221,-1.04332,-0.000177106,0.0442765,1.29201,1.12807,-2.05555,-1.02113,1.15469,-2.028,-0.137317,-1.00687,-28.9681,-4.06853,-24.0286,1.13216,-2.0332,0,0,0,0
15298,14294.2,0.00201847,0.00109447,2,1.2894,-0.95575,-3.375,1.2894,0,0,0.8,-4.18853,4,1.12803,-2.05574,1.2894,-0.95575,-0.161367,-1.09999,0.147493,-25.5171,-4.18853,-0.000124466,0.0237775,1.28985,-1.07907,-0.000127634,0.0319084,1.28973,1.1239,-2.07561,-1.05529,1.13019,-2.05525,-0.159541,-0.999958,-29.3174,-4.18853,-25.3696,1.12803,-2.05574,0,0,0,0
15299,14294.2,0.00202098,0.00108342,2,1.28738,-0.986231,-1.78125,1.28738,0,0,0.8,-4.30853,4,1.12386,-2.0758,1.28738,-0.986231,-0.16353,-1.08957,-0.0703825,-25.4233,-4.30853,-0.000103313,0.0243309,1.2875,-1.11392,-0.000112397,0.0280992,1.2874,1.11969,-2.0929,-1.08959,1.12283,-2.07604,-0.164568,-0.986448,-29.6658,-4.30853,-25.4937,1.12386,-2.0758,0,0,0,0
15300,14294.2,0.00202309,0.00121254,2,1.28484,-1.0264,-3.375,1.28484,0,0,0.8,-4.42853,4,1.11964,-2.09308,1.28484,-1.0264,-0.165205,-1.06668,-0.854106,-25.29,-4.42853,-5.30073e-05,0.0250856,1.2851,-1.14892,-7.78233e-05,0.0194558,1.28504,1.11544,-2.10715,-1.12384,1.10716,-2.09596,-0.177882,-0.972118,-30.0143,-4.42853,-26.1441,1.11964,-2.09308,0,0,0,0
15301,14294.2,0.00200933,0.0012236,2,1.28262,-1.0576,-3.46875,1.28262,0,0,0.8,-4.54853,4,1.11542,-2.10721,1.28262,-1.0576,-0.167205,-1.04961,-0.55519,-25.0895,-4.54853,-5.15862e-05,0.0247231,1.28268,-1.18387,-7.42087e-05,0.0185522,1.28263,1.11119,-2.11805,-1.15914,1.10731,-2.10908,-0.175317,-0.949938,-30.3578,-4.54853,-25.6447,1.11542,-2.10721,0,0,0,0
15302,14294.2,0.0020089,0.00105993,2,1.28019,-1.09631,-3.65625,1.28019,0,0,0.8,-4.66853,4,1.11117,-2.11809,1.28019,-1.09631,-0.169021,-1.02177,-0.764352,-24.8333,-4.66853,-2.60843e-05,0.0250541,1.28019,-1.21986,-5.53236e-05,0.0138309,1.28016,1.10693,-2.12547,-1.1948,1.10001,-2.12066,-0.180151,-0.925859,-30.6995,-4.66853,-25.5977,1.11117,-2.11809,0,0,0,0
15303,14294.2,0.00200816,0.00109147,2,1.27733,-1.14285,-5.0625,1.27733,0,0,0.8,-4.78853,4,1.10691,-2.12549,1.27733,-1.14285,-0.170422,-0.982645,-0.745963,-24.5091,-4.78853,-8.71933e-06,0.0248385,1.27765,-1.2562,-4.10062e-05,0.0102515,1.27764,1.10266,-2.12923,-1.23137,1.09602,-2.12801,-0.181622,-0.896642,-31.037,-4.78853,-25.2551,1.10691,-2.12549,0,0,0,0
15304,14294.2,0.00200892,0.00107093,2,1.27227,-1.22043,-4.875,1.27227,0,0,0.8,-4.90853,4,1.10264,-2.12924,1.27227,-1.22043,-0.169631,-0.908803,12,-24.0933,-4.90853,-4.24196e-05,0.0234838,1.27505,-1.29344,-0.00206841,0.113299,1.27501,1.10058,-2.13016,-1.26996,1.27792,-2.08879,0.00290952,-0.818831,-31.3653,-4.90853,-12.0933,1.10264,-2.12924,0,0,0,0
15305,14294.2,0.00200843,0.00116546,2,1.2695,-1.25651,-3.9375,1.2695,0,0,0.8,-5.02853,4,1.09836,-2.13135,1.2695,-1.25651,-0.171145,-0.874837,6.77532,-23.5343,-5.02853,-0.000363773,0.0179322,1.27234,-1.33269,-0.000269864,0.067466,1.27198,1.09409,-2.13581,-1.31475,1.19732,-2.10851,-0.0746554,-0.793758,-31.6653,-5.02853,-16.759,1.09836,-2.13135,0,0,0,0
15306,14294.2,0.00200826,0.00104283,2,1.26688,-1.29457,-3.84375,1.26688,0,0,0.8,-5.14853,4,1.09408,-2.13584,1.26688,-1.29457,-0.172809,-0.841267,9.03554,-22.9627,-5.14853,-0.000491349,0.0162461,1.26922,-1.37808,-0.000355224,0.0888059,1.26873,1.0898,-2.14423,-1.36184,1.22606,-2.10538,-0.0426775,-0.743544,-31.9544,-5.14853,-13.9272,1.09408,-2.13584,0,0,0,0
15307,14294.2,0.00200826,0.00110468,2,1.26372,-1.34121,-4.6875,1.26372,0,0,0.8,-5.26853,4,1.08978,-2.14427,1.26372,-1.34121,-0.173942,-0.803063,8.3682,-22.4415,-5.26853,-0.00047677,0.0165313,1.26588,-1.42575,-0.000348092,0.0870231,1.2654,1.08548,-2.15605,-1.40922,1.21201,-2.11606,-0.0533941,-0.706845,-32.2416,-5.26853,-14.0733,1.08978,-2.14427,0,0,0,0
15308,14294.2,0.00200841,0.000821429,2,1.26108,-1.3736,-2.71875,1.26108,0,0,0.8,-5.38853,4,1.08546,-2.15611,1.26108,-1.3736,-0.175623,-0.782506,7.4881,-21.9633,-5.38853,-0.000448924,0.016767,1.26246,-1.4737,-0.000331718,0.0829296,1.26201,1.08113,-2.17079,-1.45693,1.19484,-2.13087,-0.067171,-0.673936,-32.5269,-5.38853,-14.4752,1.08546,-2.15611,0,0,0,0
