cycle,t_rel,q_h,q_k,dq_h,dq_k,qdd_h,qdd_k,d_k_total,d_h_total,d_k_from_hip_acc,d_h_from_knee_acc,d_k_other_after_row2,d_h_other_after_row2,method,frequency_hz,reference_acceleration_gain
2370,4.74,-0.287969460503,0.491615153923,-1.19172306743,1.40086067048,-0.3684675770000094,0.31426482112458487,0.5094969695737686,-1.1808939298758099,-0.11888225037143896,0.10139429214383044,0.6283792199452075,-1.2822882220196403,PD,0.8,1.0
2375,4.75,-0.299900760349,0.505631899223,-1.19365830636,1.40173538171,-0.08755881723990022,0.0023605742533696628,0.5485945166205781,-1.200054797336561,-0.028153032138116152,0.0007590020618648552,0.5767475487586943,-1.2008137993984258,PD,0.8,1.0
2380,4.76,-0.311835379948,0.51964058478,-1.1930138164,1.39999219244,0.22986738914730687,-0.38461810154377574,0.5982699213392209,-1.2419415876066346,0.07364789186029996,-0.12322892975417865,0.5246220294789209,-1.118712657852456,PD,0.8,1.0
2385,4.77,-0.323747174069,0.533613980196,-1.18950455065,1.39499260867,0.584839537399839,-0.8443200381027189,0.6587224925071125,-1.3059809126706274,0.1866940512181181,-0.26952611504147583,0.47202844128899435,-1.0364547976291516,PD,0.8,1.0
2390,4.78,-0.335601564417,0.547507458709,-1.1821755772,1.3848107979,0.9175887084444607,-1.252692345359458,0.7107059485249134,-1.3564099569948156,0.29181742619035544,-0.39838922674938626,0.418888522334558,-0.9580207302454293,PD,0.8,1.0
2395,4.79,-0.347358133043,0.561265326549,-1.17081897353,1.36913896327,1.1826861331195477,-1.5229259045177095,0.7399840939667683,-1.368473146675285,0.37468660041689716,-0.48247790675067437,0.3652974935498712,-0.8859952399246107,PD,0.8,1.0
2400,4.8,-0.358983463438,0.574847244415,-1.15684394214,1.35092702353,1.4007941770008596,-1.706084764997513,0.7537335799327154,-1.3572752356550337,0.44205967937176105,-0.5384026408580538,0.31167390056095434,-0.8188725947969799,PD,0.8,1.0
2405,4.81,-0.370467116686,0.588259067425,-1.14261917181,1.33481480984,1.6603945185682196,-1.9856165229209175,0.7804840502695378,-1.375889464838488,0.5219141968890728,-0.6241416972296303,0.258569853380465,-0.7517477676088578,PD,0.8,1.0
2410,4.82,-0.381795089941,0.601496292695,-1.12565595465,1.31542028603,2.027709035415862,-2.4874623601608192,0.8403416770610168,-1.4612299641514248,0.6348194252269113,-0.7787554319532894,0.20552225183410555,-0.6824745321981354,PD,0.8,1.0
2415,4.83,-0.392923095355,0.614491778221,-1.10348191984,1.28777582695,2.401556118063855,-2.994738888894002,0.901011451469345,-1.5506466811539794,0.74882508425658,-0.9337843841893854,0.15218636721276502,-0.616862296964594,PD,0.8,1.0
2420,4.84,-0.403798151785,0.627162882219,-1.07632496848,1.25262349338,2.662633520062341,-3.269209742462186,0.9257318051235619,-1.5752184725907346,0.8268797070762575,-1.0152516949289696,0.09885209804730444,-0.559966777661765,PD,0.8,1.0
2425,4.85,-0.414386673022,0.639468673572,-1.04728318619,1.21640647862,2.806896415354851,-3.318742900712188,0.914546259791265,-1.537166229056719,0.8681800938483586,-1.0264954941825417,0.046366165942906434,-0.5106707348741772,PD,0.8,1.0
2430,4.86,-0.424696604791,0.651451345481,-1.02026448271,1.18671250552,2.9937504465644516,-3.477297902404107,0.917832129562322,-1.5329445530074537,0.9222697904238046,-1.071233846953291,-0.004437660861482673,-0.46171070605416276,PD,0.8,1.0
2435,4.87,-0.434726763867,0.66312889271,-0.990826577733,1.15395097075,3.349182417923725,-3.9886970940332507,0.9731763598757011,-1.633934275405188,1.0276538501122292,-1.2238807607726079,-0.05447749023652815,-0.4100535146325801,PD,0.8,1.0
2440,4.88,-0.444426426899,0.674416781929,-0.955168864641,1.11048989634,3.7389555658540328,-4.561199685804127,1.038454288330321,-1.7558534712273492,1.1427373449495357,-1.3940398934775544,-0.10428305661921478,-0.36181357774979483,PD,0.8,1.0
2445,4.89,-0.453733748536,0.685211205841,-0.913905920641,1.05799584016,3.9794631501643085,-4.82436997566735,1.0582127299495205,-1.7911861951927008,1.2115762104939642,-1.468814177334088,-0.1533634805444437,-0.3223720178586129,PD,0.8,1.0
2450,4.9,-0.462616968925,0.695472752553,-0.871578079213,1.00588962017,4.042240309395453,-4.742206687204467,1.0255390934015796,-1.7290618733567418,1.2261147033500288,-1.4384323791911893,-0.20057560994844925,-0.2906294941655525,PD,0.8,1.0
2455,4.91,-0.471101423127,0.705276047638,-0.833369928228,0.964196867669,4.145197789359846,-4.773011382923576,1.0077961598199592,-1.70179017838859,1.2528003889050283,-1.4425440764548494,-0.24500422908506914,-0.25924610193374065,PD,0.8,1.0
2460,4.92,-0.479198760756,0.71466014809,-0.793239280378,0.91988075135,4.465060667802192,-5.260931736205242,1.0568791535990103,-1.810031138278339,1.344725911453554,-1.5844154761609905,-0.2878467578545436,-0.2256156621173484,PD,0.8,1.0
2465,4.93,-0.486855449988,0.72352918589,-0.746316571939,0.863164961489,4.844150794473918,-5.860373777734461,1.1243123020439285,-1.9539284721656052,1.453969101387226,-1.758987850899718,-0.3296567993432975,-0.19494062126588707,PD,0.8,1.0
2470,4.94,-0.494004978719,0.731765149149,-0.693537148362,0.796474907985,5.047614496553046,-6.095148375227142,1.1404224336974038,-1.9951010231486794,1.510218771218431,-1.8236352035036623,-0.36979633752102714,-0.17146581964501717,PD,0.8,1.0
2475,4.95,-0.500619406822,0.739332375649,-0.640568590213,0.731552945493,5.024747901105738,-5.888201148047676,1.091844179817456,-1.9105551092327473,1.4989239975893036,-1.756499266659591,-0.40707981777184754,-0.1540558425731562,PD,0.8,1.0
2480,4.96,-0.506739711621,0.746332670329,-0.593545577037,0.680233133003,5.036983490136711,-5.79037302066417,1.0576201905584455,-1.8594302861372833,1.4984063058175972,-1.7225252900250805,-0.4407861152591517,-0.13690499611220286,PD,0.8,1.0
2485,4.97,-0.512389737869,0.752823721986,-0.545240446902,0.626933119902,5.300042864308354,-6.223141849185731,1.1004379709656433,-1.964830764887603,1.5725609315474038,-1.8464510559735325,-0.4721229605817605,-0.11837970891407057,PD,0.8,1.0
2490,4.98,-0.517516771427,0.758704792154,-0.490021607451,0.560352482476,5.642841675517786,-6.809287230525639,1.1688071061011602,-2.1176768109284425,1.6702862527638653,-2.0155551947545787,-0.5014791466627051,-0.10212161617386384,PD,0.8,1.0
2495,4.99,-0.522053968842,0.763851307785,-0.429073014163,0.483494616328,5.794620539820819,-6.99813827782009,1.1834370666607128,-2.1578949154071907,1.7116073787445871,-2.0671008621665825,-0.5281703120838743,-0.09079405324060819,PD,0.8,1.0
2500,5.0,-0.525979042886,0.768233645734,-0.368831526955,0.409679778384,5.6861648833198934,-6.677396209559643,1.1252789612051426,-2.0523035057724957,1.6765419210219092,-1.9688023295700363,-0.5512629598167667,-0.08350117620245934,PD,0.8,1.0
2505,5.01,-0.529346206513,0.771974624414,-0.316010114296,0.351837022765,5.606076990458898,-6.455624893661644,1.0798814840440076,-1.9770227100760271,1.6503659135745021,-1.9004632461264288,-0.5704844295304945,-0.07655946394959834,PD,0.8,1.0
2510,5.02,-0.532190183688,0.775147288391,-0.262638861548,0.292807726351,5.795502466288599,-6.80494408490485,1.1171015965067068,-2.0696717179984265,1.7038748873334315,-2.0006502289356742,-0.5867732908267247,-0.0690214890627523,PD,0.8,1.0
2515,5.03,-0.534462389652,0.777652440519,-0.202660846936,0.220450242387,6.079870523188933,-7.338718161111945,1.185403385020225,-2.2182667215982494,1.7856041857095226,-2.1553166002868798,-0.6002008006892976,-0.06295012131136968,PD,0.8,1.0
2520,5.04,-0.536099781812,0.779366760343,-0.137435580248,0.138162245112,6.169090915356284,-7.465774650414238,1.2003485283168933,-2.2510025711569526,1.8105024563756316,-2.1910527059465883,-0.6101539280587382,-0.05994986521036427,PD,0.8,1.0
2525,5.05,-0.53708720883,0.780268823687,-0.0737887569919,0.0600536699513,5.980265136326777,-7.046649631678739,1.1382313500121053,-2.1270978520609436,1.754419278657183,-2.0672625179547204,-0.6161879286450778,-0.059835334106223215,PD,0.8,1.0
2530,5.06,-0.537489077993,0.780495614725,-0.018612065351,-0.000618411779202,5.812237179570781,-6.711602849781312,1.0863424248157112,-2.029395948253864,1.7049622242909561,-1.968782238195879,-0.6186197994752449,-0.06061371005798488,PD,0.8,1.0
2535,5.07,-0.537348979236,0.780131470008,0.0363529990437,-0.0615971159781,5.916954661649738,-6.954625169117347,1.1180314697975615,-2.101527728370369,1.7359464818459758,-2.0403835731809776,-0.6179150120484143,-0.0611441551893912,PD,0.8,1.0
2540,5.08,-0.536625247856,0.779084712727,0.0972361127983,-0.135151124414,6.125954526599666,-7.401275254321698,1.1842925753328915,-2.234768043567714,1.7980561810134086,-2.172381244527706,-0.6137636056805171,-0.06238679904000799,PD,0.8,1.0
2545,5.09,-0.535262331527,0.777240803344,0.162572812317,-0.217668350689,6.146851369647152,-7.454893212011951,1.1998631921100882,-2.255805023704907,1.8055876973831362,-2.1898143715302663,-0.605724505273048,-0.06599065217464073,PD,0.8,1.0
2550,5.1,-0.533253201343,0.774588276064,0.22553904472,-0.295058293498,5.888510835378206,-6.958327934196112,1.137680186615647,-2.1191488083580583,1.7316237560023349,-2.046222939850419,-0.5939435693866879,-0.07292586850763927,PD,0.8,1.0
2555,5.11,-0.530668803116,0.771270787508,0.279474370372,-0.354524655858,5.643005971917418,-6.527472725898412,1.0824216754199942,-2.003959854320168,1.6617235379000497,-1.9221767840767274,-0.5793018624800554,-0.08178307024344056,PD,0.8,1.0
2560,5.12,-0.527558936056,0.767379156436,0.332470059587,-0.413405719875,5.658071686271811,-6.648662723627072,1.1071229769794648,-2.051234378556356,1.668847874211345,-1.9610226359617435,-0.5617248972318802,-0.09021174259461251,PD,0.8,1.0
2565,5.13,-0.523891057243,0.762834504891,0.390370098337,-0.483376386936,5.780595625652974,-6.9804149693152056,1.167605201604184,-2.16148592844141,1.7081771132371069,-2.0627260344188194,-0.5405719116329228,-0.09875989402259044,PD,0.8,1.0
2570,5.14,-0.519620235576,0.757537932591,0.45167476512,-0.560789946582,5.7328617536366435,-6.955423618524463,1.182107325776529,-2.1700185019991713,1.697737968976082,-2.059789207369474,-0.515630643199553,-0.11022929462969744,PD,0.8,1.0
2575,5.15,-0.514747986664,0.751489004149,0.509952554374,-0.632385063459,5.421142140619047,-6.408863738750039,1.1217845896850944,-2.0295258145499564,1.6093571294024698,-1.9025788813108964,-0.48757253971737535,-0.12694693323906003,PD,0.8,1.0
2580,5.16,-0.509347606161,0.744829928943,0.559178990705,-0.686606789736,5.113984933123417,-5.906947070206849,1.0645709119952023,-1.90513144283452,1.5222242261138974,-1.758256633570018,-0.45765331411869514,-0.14687480926450203,PD,0.8,1.0
2585,5.17,-0.503471940982,0.737652533141,0.60682256472,-0.739412860717,5.04010296479151,-5.899258478223853,1.0791520620549524,-1.9267819528639696,1.5044998281797195,-1.7609627082772672,-0.4253477661247671,-0.16581924458670239,PD,0.8,1.0
2590,5.18,-0.497099226548,0.729895165924,0.658088569495,-0.801181458928,5.070615140340168,-6.0970288973220885,1.1283677155952023,-2.0100081662493396,1.5182042856620757,-1.8255251375869417,-0.38983657006687333,-0.18448302866239796,PD,0.8,1.0
2595,5.19,-0.490197690301,0.721480457456,0.711515279814,-0.868417858257,4.958909900079812,-5.995889355191364,1.138448987930981,-2.0084392061898675,1.4895840428929126,-1.8010775122776046,-0.35113505496193165,-0.2073616939122629,PD,0.8,1.0
2600,5.2,-0.482777247138,0.712419179342,0.761446342287,-0.929480395117,4.614192797974928,-5.433208517126374,1.0805863992553157,-1.8756511025477538,1.3908164072015468,-1.6376852637546877,-0.310230007946231,-0.2379658387930661,PD,0.8,1.0
2605,5.21,-0.4749089762,0.702843467641,0.802874210819,-0.974790232109,4.265336938231314,-4.891711135018024,1.0218187662076628,-1.752685964252449,1.2902760067964412,-1.4797559023109592,-0.2684572405887784,-0.27293006194148983,PD,0.8,1.0
2610,5.22,-0.466645316084,0.69284024812,0.84219625704,-1.01797676259,4.108023909214898,-4.756753021451187,1.0222110567591016,-1.7506022075428893,1.2472675221245764,-1.4442329659074167,-0.22505646536547474,-0.30636924163547263,PD,0.8,1.0
2615,5.23,-0.457976457413,0.682368617452,0.883646150601,-1.06746493839,4.04596483971304,-4.810618543294792,1.0538438078385568,-1.8054040621778893,1.2330798780782442,-1.4661217192553755,-0.17923607023968735,-0.3392823429225138,PD,0.8,1.0
2620,5.24,-0.448885708497,0.671377443836,0.925880708821,-1.12011016832,3.8790028487343378,-4.643019279334604,1.055626699371248,-1.7980154441373508,1.1868083809196277,-1.4205646163120695,-0.13118168154837972,-0.3774508278252813,PD,0.8,1.0
2625,5.25,-0.439390702171,0.65988791844,0.964381033079,-1.16663352603,3.5244349165940925,-4.102711954119954,1.0007270824031285,-1.6853000053117166,1.0826364025209794,-1.2602716224593005,-0.0819093201178509,-0.4250283828524162,PD,0.8,1.0
2630,5.26,-0.429555592237,0.648013339395,0.995492175027,-1.20007632112,3.156516073000141,-3.5578334644335676,0.941008659960741,-1.5749113666171883,0.9735402631475134,-1.0973155362100169,-0.032531603186772395,-0.47759583040717146,PD,0.8,1.0
2635,5.27,-0.419428908147,0.635829796219,1.02411415858,-1.23084853322,2.925362883377579,-3.30500075175763,0.9235843288232057,-1.5521193781690688,0.905908204193675,-1.0234721008104959,0.01767612462953072,-0.5286472773585729,PD,0.8,1.0
2640,5.28,-0.409013520639,0.62331973318,1.05321641325,-1.26484861091,2.7746665541092295,-3.2135933746768224,0.9320232812789584,-1.578244725366054,0.8627383668165822,-0.9992156699244683,0.06928491446237617,-0.5790290554415858,PD,0.8,1.0
2645,5.29,-0.39830905446,0.610461614008,1.08166427657,-1.29949201701,2.5642062262744663,-2.9945703758763216,0.9225849102264756,-1.5693139089653556,0.8005533716135584,-0.9349144333156563,0.12203153861291716,-0.6343994756496993,PD,0.8,1.0
2650,5.3,-0.387339687507,0.597285382146,1.10639774202,-1.32851622692,2.2239787939539237,-2.5162813933417993,0.8722993669823369,-1.487583865167009,0.6971637921935214,-0.7887936176267836,0.17513557478881547,-0.6987902475402255,PD,0.8,1.0
2655,5.31,-0.376158116555,0.583877233244,1.12537903048,-1.34808410889,1.8607829543603138,-2.005692078465529,0.8135858725027882,-1.399373611952483,0.5856664238410163,-0.6312754016628341,0.22791944866177194,-0.768098210289649,PD,0.8,1.0
2660,5.32,-0.364805688899,0.57029701321,1.14163380492,-1.36460405497,1.5689013059385832,-1.6506545599781433,0.7766010533213599,-1.358583026068204,0.4957634509859994,-0.5215969914378897,0.2808376023353605,-0.8369860346303142,PD,0.8,1.0
2665,5.33,-0.353298181125,0.55655213817,1.15664044213,-1.38100594304,1.337682001000024,-1.419960779663338,0.7584757158487572,-1.3556142110832612,0.42435308806903804,-0.4504543989801695,0.33412262777971913,-0.9051598121030917,PD,0.8,1.0
2670,5.34,-0.341651965182,0.542652503541,1.16956752127,-1.39547554812,1.097452493311465,-1.1671546584932884,0.7370073812394187,-1.3477364636982292,0.34948168727640005,-0.3716782109920267,0.3875256939630186,-0.9760582527062025,PD,0.8,1.0
2675,5.35,-0.329896173114,0.528634481091,1.1790664809,-1.40527478031,0.7948392670606168,-0.7872234650791476,0.6947211953963204,-1.3044470575535356,0.25406522049742586,-0.2516308787507704,0.4406559748988945,-1.0528161788027652,PD,0.8,1.0
2680,5.36,-0.318068092704,0.514550250762,1.18488235236,-1.40999600987,0.4596635063131327,-0.3462739400016872,0.6407939813808097,-1.2449070913083151,0.14746511732351464,-0.11108849514287744,0.49332886405729504,-1.1338185961654377,PD,0.8,1.0
2685,5.37,-0.306199117142,0.50043910859,1.18787914503,-1.41145251512,0.12320850039983178,0.0905436308190275,0.5852756159087045,-1.1877811318648779,0.0396665820767752,0.029150231938193993,0.5456090338319293,-1.2169313638030719,PD,0.8,1.0
2690,5.38,-0.294317544364,0.486333929939,1.18790856977,-1.4093422401,-0.17643148214479076,0.44814775447391497,0.5403817745883164,-1.1546970787051887,-0.056995821453761475,0.14477319517124254,0.5973775960420779,-1.2994702738764312,PD,0.8,1.0
2695,5.39,-0.282455981278,0.472276156056,1.18453094319,-1.4028093893,-0.43174510116583065,0.7169942327550558,0.5085212543034079,-1.1480619278703101,-0.13993337778187953,0.2323857863554668,0.6484546320852874,-1.380447714225777,PD,0.8,1.0
2700,5.4,-0.270646623587,0.458305898929,1.17826016232,-1.39294150962,-0.6763716491481588,0.9697307432062345,0.4789285079131613,-1.146215022443935,-0.21991115310474663,0.3152920531311221,0.698839661017908,-1.461507075575057,PD,0.8,1.0
2705,5.41,-0.258908399368,0.444436610339,1.17067047306,-1.38283884317,-0.9623674172719046,1.3113268573165193,0.43490789378796313,-1.1182181541260636,-0.3138423969383924,0.42764328538528185,0.7487502907263555,-1.5458614395113455,PD,0.8,1.0
2710,5.42,-0.247260704094,0.430684273754,1.16030957691,-1.36940043007,-1.3247276086944684,1.8057739118931249,0.3646308733667536,-1.0457053575567627,-0.43325824210317093,0.5905866425427724,0.7978891154699246,-1.6362920000995351,PD,0.8,1.0
2715,5.43,-0.23574323305,0.417106314556,1.14537839554,-1.34904673876,-1.6768789894638445,2.27186388166335,0.29593314190646414,-0.9815641904034584,-0.5499316158547561,0.7450566101043765,0.8458647577612203,-1.726620800507835,PD,0.8,1.0
2720,5.44,-0.224403277529,0.403773927766,1.12589588615,-1.32201604287,-1.9324355722323645,2.5403924260774833,0.2571878938287333,-0.9744669271180393,-0.6353777052675386,0.835271681681742,0.8925655990962719,-1.8097386087997813,PD,0.8,1.0
2725,5.45,-0.213274044681,0.390728184317,1.10426180067,-1.29326502071,-2.1031803591902793,2.6474183653737846,0.24505925771002846,-1.0128959983669739,-0.6931960545961585,0.8725737465754291,0.938255312306187,-1.885469744942403,PD,0.8,1.0
2730,5.46,-0.202354488163,0.377941928602,1.08379739169,-1.26923611795,-2.322321094469066,2.867732347943667,0.21621029439673878,-1.0162855674071634,-0.7671708358360853,0.9473455791991159,0.983381130232824,-1.9636311466062792,PD,0.8,1.0
2735,5.47,-0.191650823672,0.365406810428,1.06074734038,-1.24194190994,-2.6900095369246273,3.392471975974816,0.13688625283455713,-0.9297715893776712,-0.8905426844005321,1.123096799014375,1.027428937235089,-2.052868388392046,PD,0.8,1.0
2740,5.48,-0.18121218897,0.353202247891,1.031756756,-1.2047123095,-3.0751900588971157,3.9423805728384576,0.049762619741346326,-0.8351668784229744,-1.020097691550109,1.3077609008032551,1.0698603112914553,-2.1429277792262296,PD,0.8,1.0
2745,5.49,-0.171097957672,0.341425402802,0.99733417248,-1.15893319849,-3.316411135072455,4.195843627136284,0.008436755989534417,-0.8254108762252694,-1.1021518921897582,1.3944160734702036,1.1105886481792926,-2.219826949695473,PD,0.8,1.0
2750,5.5,-0.161340265453,0.330115631229,0.961649353797,-1.11319351237,-3.4026802789601724,4.1499545017372945,0.017218873038930438,-0.8999739154039013,-1.1327478134572557,1.3815144246307363,1.1499666864961862,-2.2814883400346373,PD,0.8,1.0
