method,repeat,joint,signal,freq_hz,amp
eid,r01,Hip,tau_est,66.27824267782427,0.009276884860578044
eid,r01,Hip,tau_est,66.69456066945607,0.020692408637526534
eid,r01,Hip,tau_est,67.11087866108787,0.025970672889351763
eid,r01,Hip,tau_est,67.52719665271967,0.017853664372731025
eid,r01,Hip,tau_est,67.94351464435147,0.012845519197397669
eid,r01,Hip,tau_est,68.35983263598327,0.010049706449594527
eid,r01,Hip,tau_est,68.77615062761507,0.015604061847253624
eid,r01,Hip,tau_est,69.19246861924687,0.021973674882412628
eid,r01,Hip,tau_est,69.60878661087867,0.024052339009975266
eid,r01,Hip,tau_est,70.02510460251047,0.025239740965049676
eid,r01,Hip,tau_est,70.44142259414227,0.02505829613241803
eid,r01,Hip,tau_est,70.85774058577405,0.027049883129160072
eid,r01,Hip,tau_est,71.27405857740585,0.03013920865254611
eid,r01,Hip,tau_est,71.69037656903765,0.03975973931187249
eid,r01,Hip,tau_est,72.10669456066945,0.04826112152680384
eid,r01,Hip,tau_est,72.52301255230125,0.05062382481577764
eid,r01,Hip,tau_est,72.93933054393305,0.044232123223367927
eid,r01,Hip,tau_est,73.35564853556485,0.028144399295523512
eid,r01,Hip,tau_est,73.77196652719665,0.023490993751023214
eid,r01,Hip,tau_est,74.18828451882845,0.022893979217084998
eid,r01,Hip,tau_est,74.60460251046025,0.03128183568172216
eid,r01,Hip,tau_est,75.02092050209205,0.037858668173616675
eid,r01,Hip,tau_est,75.43723849372385,0.03988280582190839
eid,r01,Hip,tau_est,75.85355648535565,0.03845434362440599
eid,r01,Hip,tau_est,76.26987447698745,0.03425332089651255
eid,r01,Hip,tau_est,76.68619246861925,0.027796209268000575
eid,r01,Hip,tau_est,77.10251046025104,0.022004699105763567
eid,r01,Hip,tau_est,77.51882845188284,0.027163368981858012
eid,r01,Hip,tau_est,77.93514644351464,0.030611213512134933
eid,r01,Hip,tau_est,78.35146443514644,0.031079137464618465
eid,r01,Hip,tau_est,78.76778242677824,0.03217117839020744
eid,r01,Hip,tau_est,79.18410041841004,0.033622338514206984
eid,r01,Hip,tau_est,79.60041841004184,0.03486643394617714
eid,r01,Hip,tau_est,80.01673640167364,0.03326673542455448
eid,r01,Hip,tau_est,80.43305439330544,0.018347322254820567
eid,r01,Hip,tau_est,80.84937238493724,0.009002326724569274
eid,r01,Hip,tau_est,81.26569037656904,0.006613602149516914
eid,r01,Hip,tau_est,81.68200836820084,0.0070894965851368286
eid,r01,Hip,tau_est,82.09832635983264,0.008707816866512397
eid,r01,Hip,tau_est,82.51464435146444,0.009981974390816653
eid,r01,Hip,tau_est,82.93096234309624,0.013012638399056024
eid,r01,Hip,tau_est,83.34728033472804,0.021191402369797642
eid,r01,Hip,tau_est,83.76359832635984,0.03487472144322648
eid,r01,Hip,tau_est,84.17991631799163,0.05353837305139367
eid,r01,Hip,tau_est,84.59623430962343,0.07782135117511842
eid,r01,Hip,tau_est,85.01255230125523,0.10112535366730249
eid,r01,Hip,tau_est,85.42887029288703,0.08954693444117055
eid,r01,Hip,tau_est,85.84518828451883,0.07676613404684779
eid,r01,Hip,tau_est,86.26150627615063,0.061599612490639014
eid,r01,Hip,tau_est,86.67782426778243,0.05423132796146688
eid,r01,Hip,tau_est,87.09414225941423,0.05195154301170173
eid,r01,Hip,tau_est,87.51046025104603,0.044084265095001914
eid,r01,Hip,tau_est,87.92677824267783,0.03757079444360734
eid,r01,Hip,tau_est,88.34309623430963,0.04371846586603634
eid,r01,Hip,tau_est,88.75941422594143,0.04060995781374873
eid,r01,Hip,tau_est,89.17573221757323,0.024466472132635524
eid,r01,Hip,tau_est,89.59205020920503,0.022517029677176247
eid,r01,Hip,tau_est,90.00836820083683,0.027086477607654338
eid,r01,Hip,tau_est,90.42468619246861,0.014617720258818051
eid,r01,Hip,tau_est,90.84100418410041,0.006760620577235385
eid,r01,Hip,tau_est,91.25732217573221,0.01749699795345771
eid,r01,Hip,tau_est,91.67364016736401,0.02315694445097292
eid,r01,Hip,tau_est,92.08995815899581,0.023645725032416458
eid,r01,Hip,tau_est,92.50627615062761,0.02891977829744205
eid,r01,Hip,tau_est,92.92259414225941,0.03540670711594652
eid,r01,Hip,tau_est,93.33891213389121,0.03498893597621047
eid,r01,Hip,tau_est,93.75523012552301,0.03163302848429207
eid,r01,Hip,tau_est,94.17154811715481,0.02159719113553127
eid,r01,Hip,tau_est,94.58786610878661,0.01969042463864998
eid,r01,Hip,tau_est,95.00418410041841,0.023779440620448806
eid,r01,Hip,tau_est,95.42050209205021,0.03139830825353213
eid,r01,Hip,tau_est,95.83682008368201,0.038993572264146875
eid,r01,Hip,tau_est,96.25313807531381,0.041474636083371534
eid,r01,Hip,tau_est,96.66945606694561,0.043467094021922545
eid,r01,Hip,tau_est,97.08577405857741,0.044681087882510725
eid,r01,Hip,tau_est,97.5020920502092,0.038103532403426316
eid,r01,Hip,tau_est,97.918410041841,0.027433880964563326
eid,r01,Hip,tau_est,98.3347280334728,0.024377182518341693
eid,r01,Hip,tau_est,98.7510460251046,0.026703763649344618
eid,r01,Hip,tau_est,99.1673640167364,0.048640384330430206
eid,r01,Hip,tau_est,99.5836820083682,0.05806578272306521
eid,r01,Hip,tau_est,100.0,0.05314024653457034
eid,r01,Hip,delta_tau_est,0.5,0.00750741584335759
eid,r01,Hip,delta_tau_est,0.9163179916317992,0.015649168328866158
eid,r01,Hip,delta_tau_est,1.3326359832635983,0.026469435451516164
eid,r01,Hip,delta_tau_est,1.7489539748953975,0.03242283913864958
eid,r01,Hip,delta_tau_est,2.1652719665271967,0.036577415874549525
eid,r01,Hip,delta_tau_est,2.581589958158996,0.025604229125203038
eid,r01,Hip,delta_tau_est,2.997907949790795,0.019720829146601806
eid,r01,Hip,delta_tau_est,3.414225941422594,0.027529398344354375
eid,r01,Hip,delta_tau_est,3.8305439330543933,0.02432528757214706
eid,r01,Hip,delta_tau_est,4.2468619246861925,0.011682975245728734
eid,r01,Hip,delta_tau_est,4.663179916317992,0.010078185664547953
eid,r01,Hip,delta_tau_est,5.079497907949791,0.011990137942907545
eid,r01,Hip,delta_tau_est,5.49581589958159,0.02474352823188051
eid,r01,Hip,delta_tau_est,5.912133891213389,0.03145220954693002
eid,r01,Hip,delta_tau_est,6.328451882845188,0.026478536853930514
eid,r01,Hip,delta_tau_est,6.7447698744769875,0.022519020323350993
eid,r01,Hip,delta_tau_est,7.161087866108787,0.019212036909860168
eid,r01,Hip,delta_tau_est,7.577405857740586,0.014667655266316347
eid,r01,Hip,delta_tau_est,7.993723849372385,0.01023756379281051
eid,r01,Hip,delta_tau_est,8.410041841004183,0.007535504491457332
eid,r01,Hip,delta_tau_est,8.826359832635983,0.005336442116013239
eid,r01,Hip,delta_tau_est,9.242677824267783,0.0038582824087897935
eid,r01,Hip,delta_tau_est,9.658995815899582,0.0034022181161523155
eid,r01,Hip,delta_tau_est,10.07531380753138,0.0034305145000607475
eid,r01,Hip,delta_tau_est,10.49163179916318,0.002646489885694076
eid,r01,Hip,delta_tau_est,10.90794979079498,0.0024394811290995725
eid,r01,Hip,delta_tau_est,11.324267782426778,0.004529386701347568
eid,r01,Hip,delta_tau_est,11.740585774058577,0.006502992379237301
eid,r01,Hip,delta_tau_est,12.156903765690377,0.008351095253720724
eid,r01,Hip,delta_tau_est,12.573221757322177,0.007626642974338044
eid,r01,Hip,delta_tau_est,12.989539748953975,0.006100884347179045
eid,r01,Hip,delta_tau_est,13.405857740585773,0.00847238900286649
eid,r01,Hip,delta_tau_est,13.822175732217573,0.011302976468317011
eid,r01,Hip,delta_tau_est,14.238493723849373,0.015294028312459764
eid,r01,Hip,delta_tau_est,14.654811715481172,0.01838624386579703
eid,r01,Hip,delta_tau_est,15.07112970711297,0.020745899903956942
eid,r01,Hip,delta_tau_est,15.48744769874477,0.022388497898645974
eid,r01,Hip,delta_tau_est,15.90376569037657,0.023586272678175944
eid,r01,Hip,delta_tau_est,16.320083682008367,0.021745210120259154
eid,r01,Hip,delta_tau_est,16.736401673640167,0.023956222758438204
eid,r01,Hip,delta_tau_est,17.152719665271967,0.03357935066742153
eid,r01,Hip,delta_tau_est,17.569037656903767,0.04436748722193604
eid,r01,Hip,delta_tau_est,17.985355648535567,0.05586677808652758
eid,r01,Hip,delta_tau_est,18.401673640167363,0.07345303463705728
eid,r01,Hip,delta_tau_est,18.817991631799163,0.09261916168570698
eid,r01,Hip,delta_tau_est,19.234309623430963,0.11619974021759935
eid,r01,Hip,delta_tau_est,19.65062761506276,0.10148826943110587
eid,r01,Hip,delta_tau_est,20.06694560669456,0.03463931394047974
eid,r01,Hip,delta_tau_est,20.48326359832636,0.0670555100134897
eid,r01,Hip,delta_tau_est,20.89958158995816,0.14387252072687762
eid,r01,Hip,delta_tau_est,21.31589958158996,0.12785098607680948
eid,r01,Hip,delta_tau_est,21.732217573221757,0.10596159584481445
eid,r01,Hip,delta_tau_est,22.148535564853557,0.07776031225915579
eid,r01,Hip,delta_tau_est,22.564853556485357,0.05804889480051047
eid,r01,Hip,delta_tau_est,22.981171548117153,0.047053163901010074
eid,r01,Hip,delta_tau_est,23.397489539748953,0.035301234582923974
eid,r01,Hip,delta_tau_est,23.813807531380753,0.023579186564472162
eid,r01,Hip,delta_tau_est,24.230125523012553,0.020996202048610923
eid,r01,Hip,delta_tau_est,24.646443514644353,0.019199131888995625
eid,r01,Hip,delta_tau_est,25.06276150627615,0.019271882126356003
eid,r01,Hip,delta_tau_est,25.47907949790795,0.019112090918029567
eid,r01,Hip,delta_tau_est,25.89539748953975,0.018772115682562717
eid,r01,Hip,delta_tau_est,26.311715481171547,0.016323806169394064
eid,r01,Hip,delta_tau_est,26.728033472803347,0.013638544907327703
eid,r01,Hip,delta_tau_est,27.144351464435147,0.012712409539477871
eid,r01,Hip,delta_tau_est,27.560669456066947,0.010871180178646274
eid,r01,Hip,delta_tau_est,27.976987447698747,0.007444257364761393
eid,r01,Hip,delta_tau_est,28.393305439330543,0.013345029056089789
eid,r01,Hip,delta_tau_est,28.809623430962343,0.024644026004418097
eid,r01,Hip,delta_tau_est,29.225941422594143,0.031683093199894256
eid,r01,Hip,delta_tau_est,29.64225941422594,0.035591434467867306
eid,r01,Hip,delta_tau_est,30.05857740585774,0.02635455612373444
eid,r01,Hip,delta_tau_est,30.47489539748954,0.01700659560757255
eid,r01,Hip,delta_tau_est,30.89121338912134,0.007514891162800378
eid,r01,Hip,delta_tau_est,31.30753138075314,0.004457931532340524
eid,r01,Hip,delta_tau_est,31.723849372384937,0.00411413721041979
eid,r01,Hip,delta_tau_est,32.14016736401673,0.005884666704793865
eid,r01,Hip,delta_tau_est,32.55648535564853,0.0075554313586670635
eid,r01,Hip,delta_tau_est,32.97280334728033,0.00870512440832087
eid,r01,Hip,delta_tau_est,33.38912133891213,0.0091563152396507
eid,r01,Hip,delta_tau_est,33.80543933054393,0.008925309715223387
eid,r01,Hip,delta_tau_est,34.22175732217573,0.012317947301473712
eid,r01,Hip,delta_tau_est,34.63807531380753,0.016579586290327953
eid,r01,Hip,delta_tau_est,35.05439330543933,0.016322963029672517
eid,r01,Hip,delta_tau_est,35.470711297071134,0.014876997869606376
eid,r01,Hip,delta_tau_est,35.88702928870293,0.010763863411126975
eid,r01,Hip,delta_tau_est,36.30334728033473,0.011032268024362078
eid,r01,Hip,delta_tau_est,36.71966527196653,0.014527342920690274
eid,r01,Hip,delta_tau_est,37.13598326359833,0.017058350838612325
eid,r01,Hip,delta_tau_est,37.55230125523013,0.019838199271138248
eid,r01,Hip,delta_tau_est,37.96861924686193,0.026048489838834683
eid,r01,Hip,delta_tau_est,38.38493723849373,0.028987966477123515
eid,r01,Hip,delta_tau_est,38.80125523012552,0.026554221742140373
eid,r01,Hip,delta_tau_est,39.21757322175732,0.03046239942372268
eid,r01,Hip,delta_tau_est,39.63389121338912,0.03784758163072787
eid,r01,Hip,delta_tau_est,40.05020920502092,0.031623308786390955
eid,r01,Hip,delta_tau_est,40.46652719665272,0.02346922418478712
eid,r01,Hip,delta_tau_est,40.88284518828452,0.012420330662332722
eid,r01,Hip,delta_tau_est,41.29916317991632,0.0056031166650471675
eid,r01,Hip,delta_tau_est,41.71548117154812,0.003991910189238562
eid,r01,Hip,delta_tau_est,42.13179916317992,0.009586114536753239
eid,r01,Hip,delta_tau_est,42.54811715481171,0.01804003446731008
eid,r01,Hip,delta_tau_est,42.96443514644351,0.01747360583584502
eid,r01,Hip,delta_tau_est,43.38075313807531,0.016074133260817487
eid,r01,Hip,delta_tau_est,43.79707112970711,0.012642467452622055
eid,r01,Hip,delta_tau_est,44.21338912133891,0.010960411504439811
eid,r01,Hip,delta_tau_est,44.62970711297071,0.010903945110943657
eid,r01,Hip,delta_tau_est,45.04602510460251,0.01243693116306844
eid,r01,Hip,delta_tau_est,45.46234309623431,0.014433171859757185
eid,r01,Hip,delta_tau_est,45.87866108786611,0.01696454097265868
eid,r01,Hip,delta_tau_est,46.29497907949791,0.015657750798966884
eid,r01,Hip,delta_tau_est,46.71129707112971,0.006227235215305292
eid,r01,Hip,delta_tau_est,47.12761506276151,0.0036734339241367257
eid,r01,Hip,delta_tau_est,47.54393305439331,0.005930783493558837
eid,r01,Hip,delta_tau_est,47.96025104602511,0.005629828982482787
eid,r01,Hip,delta_tau_est,48.37656903765691,0.005280966320904196
eid,r01,Hip,delta_tau_est,48.79288702928871,0.007653464019789832
eid,r01,Hip,delta_tau_est,49.2092050209205,0.010220628511958768
eid,r01,Hip,delta_tau_est,49.6255230125523,0.01309117732075697
eid,r01,Hip,delta_tau_est,50.0418410041841,0.01600893326263688
eid,r01,Hip,delta_tau_est,50.4581589958159,0.018951186761593606
eid,r01,Hip,delta_tau_est,50.8744769874477,0.013642708781590459
eid,r01,Hip,delta_tau_est,51.2907949790795,0.008275146996339779
eid,r01,Hip,delta_tau_est,51.7071129707113,0.005417763690678095
eid,r01,Hip,delta_tau_est,52.12343096234309,0.008868645418530208
eid,r01,Hip,delta_tau_est,52.53974895397489,0.019699636884598314
eid,r01,Hip,delta_tau_est,52.95606694560669,0.020944532512139152
eid,r01,Hip,delta_tau_est,53.37238493723849,0.01861406850802675
eid,r01,Hip,delta_tau_est,53.78870292887029,0.01524818714696375
eid,r01,Hip,delta_tau_est,54.20502092050209,0.013405764221803508
eid,r01,Hip,delta_tau_est,54.62133891213389,0.015837069144097635
eid,r01,Hip,delta_tau_est,55.03765690376569,0.015270988294127295
eid,r01,Hip,delta_tau_est,55.453974895397494,0.012055793845524949
eid,r01,Hip,delta_tau_est,55.87029288702929,0.013600725469717884
eid,r01,Hip,delta_tau_est,56.28661087866109,0.016643093973343955
eid,r01,Hip,delta_tau_est,56.70292887029289,0.02387154370261036
eid,r01,Hip,delta_tau_est,57.11924686192469,0.03137073816633183
eid,r01,Hip,delta_tau_est,57.53556485355649,0.039411422603746506
eid,r01,Hip,delta_tau_est,57.95188284518829,0.043410241246302717
eid,r01,Hip,delta_tau_est,58.36820083682009,0.044723799204547506
eid,r01,Hip,delta_tau_est,58.78451882845188,0.0388545241282984
eid,r01,Hip,delta_tau_est,59.20083682008368,0.03340661262053316
eid,r01,Hip,delta_tau_est,59.61715481171548,0.0375693197666305
eid,r01,Hip,delta_tau_est,60.03347280334728,0.04011722773193435
eid,r01,Hip,delta_tau_est,60.44979079497908,0.04027621209065145
eid,r01,Hip,delta_tau_est,60.86610878661088,0.0346699068524492
eid,r01,Hip,delta_tau_est,61.28242677824268,0.026234528655296414
eid,r01,Hip,delta_tau_est,61.69874476987448,0.026862811404574485
eid,r01,Hip,delta_tau_est,62.11506276150628,0.027310680644141345
eid,r01,Hip,delta_tau_est,62.53138075313807,0.02476342383694647
eid,r01,Hip,delta_tau_est,62.94769874476987,0.020071313564534843
eid,r01,Hip,delta_tau_est,63.36401673640167,0.012992507559758415
eid,r01,Hip,delta_tau_est,63.78033472803347,0.017603466135165807
eid,r01,Hip,delta_tau_est,64.19665271966528,0.026227445810701126
eid,r01,Hip,delta_tau_est,64.61297071129707,0.025682422676590946
eid,r01,Hip,delta_tau_est,65.02928870292887,0.024039352123458316
eid,r01,Hip,delta_tau_est,65.44560669456067,0.01951314396964013
eid,r01,Hip,delta_tau_est,65.86192468619247,0.015442697117528293
eid,r01,Hip,delta_tau_est,66.27824267782427,0.01175535407896142
eid,r01,Hip,delta_tau_est,66.69456066945607,0.01665322063399806
eid,r01,Hip,delta_tau_est,67.11087866108787,0.022432933944620495
eid,r01,Hip,delta_tau_est,67.52719665271967,0.01501214434409633
eid,r01,Hip,delta_tau_est,67.94351464435147,0.010475122415895415
eid,r01,Hip,delta_tau_est,68.35983263598327,0.011393730183558722
eid,r01,Hip,delta_tau_est,68.77615062761507,0.013683917234381329
eid,r01,Hip,delta_tau_est,69.19246861924687,0.01683892327367908
eid,r01,Hip,delta_tau_est,69.60878661087867,0.02054833949834932
eid,r01,Hip,delta_tau_est,70.02510460251047,0.023481698688437375
eid,r01,Hip,delta_tau_est,70.44142259414227,0.02152694498255081
eid,r01,Hip,delta_tau_est,70.85774058577405,0.02252669276619306
eid,r01,Hip,delta_tau_est,71.27405857740585,0.027677662664180674
eid,r01,Hip,delta_tau_est,71.69037656903765,0.03526787353064405
eid,r01,Hip,delta_tau_est,72.10669456066945,0.04398869278952874
eid,r01,Hip,delta_tau_est,72.52301255230125,0.04439521664622433
eid,r01,Hip,delta_tau_est,72.93933054393305,0.04102703328333203
eid,r01,Hip,delta_tau_est,73.35564853556485,0.025682153408753922
eid,r01,Hip,delta_tau_est,73.77196652719665,0.019371620059994724
eid,r01,Hip,delta_tau_est,74.18828451882845,0.022624231338082914
eid,r01,Hip,delta_tau_est,74.60460251046025,0.028712218515900098
eid,r01,Hip,delta_tau_est,75.02092050209205,0.03560753899079786
eid,r01,Hip,delta_tau_est,75.43723849372385,0.036785229109546354
eid,r01,Hip,delta_tau_est,75.85355648535565,0.036251462068040564
eid,r01,Hip,delta_tau_est,76.26987447698745,0.031492293467799824
eid,r01,Hip,delta_tau_est,76.68619246861925,0.026571776015598507
eid,r01,Hip,delta_tau_est,77.10251046025104,0.021522293829563353
eid,r01,Hip,delta_tau_est,77.51882845188284,0.025235735092623
eid,r01,Hip,delta_tau_est,77.93514644351464,0.03026699382382627
eid,r01,Hip,delta_tau_est,78.35146443514644,0.02965599699641549
eid,r01,Hip,delta_tau_est,78.76778242677824,0.03043155764097632
eid,r01,Hip,delta_tau_est,79.18410041841004,0.03369073079770726
eid,r01,Hip,delta_tau_est,79.60041841004184,0.033801377462635306
eid,r01,Hip,delta_tau_est,80.01673640167364,0.032029072173206656
eid,r01,Hip,delta_tau_est,80.43305439330544,0.01893061367792513
eid,r01,Hip,delta_tau_est,80.84937238493724,0.006874928407452961
eid,r01,Hip,delta_tau_est,81.26569037656904,0.0073280616251481445
eid,r01,Hip,delta_tau_est,81.68200836820084,0.007297228222462519
eid,r01,Hip,delta_tau_est,82.09832635983264,0.006620282545713698
eid,r01,Hip,delta_tau_est,82.51464435146444,0.009601754858279537
eid,r01,Hip,delta_tau_est,82.93096234309624,0.01418299293736542
eid,r01,Hip,delta_tau_est,83.34728033472804,0.022178776375332002
eid,r01,Hip,delta_tau_est,83.76359832635984,0.0338013312157858
eid,r01,Hip,delta_tau_est,84.17991631799163,0.05708003363758181
eid,r01,Hip,delta_tau_est,84.59623430962343,0.07978462422547529
eid,r01,Hip,delta_tau_est,85.01255230125523,0.10191107110042857
eid,r01,Hip,delta_tau_est,85.42887029288703,0.09424129090009402
eid,r01,Hip,delta_tau_est,85.84518828451883,0.07761742089025445
eid,r01,Hip,delta_tau_est,86.26150627615063,0.06567346739221341
eid,r01,Hip,delta_tau_est,86.67782426778243,0.05628941668125287
eid,r01,Hip,delta_tau_est,87.09414225941423,0.05285736543015153
eid,r01,Hip,delta_tau_est,87.51046025104603,0.048335679889024624
eid,r01,Hip,delta_tau_est,87.92677824267783,0.042986074506741204
eid,r01,Hip,delta_tau_est,88.34309623430963,0.044591319684573805
eid,r01,Hip,delta_tau_est,88.75941422594143,0.045661601122839554
eid,r01,Hip,delta_tau_est,89.17573221757323,0.0302111501401211
eid,r01,Hip,delta_tau_est,89.59205020920503,0.021948447650783076
eid,r01,Hip,delta_tau_est,90.00836820083683,0.02588581934551798
eid,r01,Hip,delta_tau_est,90.42468619246861,0.02066184637766056
eid,r01,Hip,delta_tau_est,90.84100418410041,0.010244986643989758
eid,r01,Hip,delta_tau_est,91.25732217573221,0.017944729051601535
eid,r01,Hip,delta_tau_est,91.67364016736401,0.02607137966164664
eid,r01,Hip,delta_tau_est,92.08995815899581,0.027236158742244235
eid,r01,Hip,delta_tau_est,92.50627615062761,0.031485808867269954
eid,r01,Hip,delta_tau_est,92.92259414225941,0.03965010126798835
eid,r01,Hip,delta_tau_est,93.33891213389121,0.03924457105051595
eid,r01,Hip,delta_tau_est,93.75523012552301,0.03530842823207116
eid,r01,Hip,delta_tau_est,94.17154811715481,0.02629231264428681
eid,r01,Hip,delta_tau_est,94.58786610878661,0.02097272004455945
eid,r01,Hip,delta_tau_est,95.00418410041841,0.027548167489647904
eid,r01,Hip,delta_tau_est,95.42050209205021,0.03557188077126962
eid,r01,Hip,delta_tau_est,95.83682008368201,0.04498307396890732
eid,r01,Hip,delta_tau_est,96.25313807531381,0.04840946688771489
eid,r01,Hip,delta_tau_est,96.66945606694561,0.05008670175217969
eid,r01,Hip,delta_tau_est,97.08577405857741,0.050854929537804135
eid,r01,Hip,delta_tau_est,97.5020920502092,0.0460889360286901
eid,r01,Hip,delta_tau_est,97.918410041841,0.02918787232171719
eid,r01,Hip,delta_tau_est,98.3347280334728,0.027746660355529987
eid,r01,Hip,delta_tau_est,98.7510460251046,0.037467965402311024
eid,r01,Hip,delta_tau_est,99.1673640167364,0.05614037651744552
eid,r01,Hip,delta_tau_est,99.5836820083682,0.07276735792967405
eid,r01,Hip,delta_tau_est,100.0,0.06151917780642195
eid,r01,Hip,eta_u,0.5,0.004598761625767548
eid,r01,Hip,eta_u,0.9163179916317992,0.004692589022346813
eid,r01,Hip,eta_u,1.3326359832635983,0.0038708293494443087
eid,r01,Hip,eta_u,1.7489539748953975,0.0029369317210463336
eid,r01,Hip,eta_u,2.1652719665271967,0.0019646201601498346
eid,r01,Hip,eta_u,2.581589958158996,0.001060526395678912
eid,r01,Hip,eta_u,2.997907949790795,0.0007307487659372538
eid,r01,Hip,eta_u,3.414225941422594,0.0018694469313282093
eid,r01,Hip,eta_u,3.8305439330543933,0.0019024906724217844
eid,r01,Hip,eta_u,4.2468619246861925,0.0010352015265225945
eid,r01,Hip,eta_u,4.663179916317992,0.0017709947439761844
eid,r01,Hip,eta_u,5.079497907949791,0.0029166604619346817
eid,r01,Hip,eta_u,5.49581589958159,0.004668461301433433
eid,r01,Hip,eta_u,5.912133891213389,0.005192561079542561
eid,r01,Hip,eta_u,6.328451882845188,0.003546168085997161
eid,r01,Hip,eta_u,6.7447698744769875,0.0025426527903778385
eid,r01,Hip,eta_u,7.161087866108787,0.001914575218461862
eid,r01,Hip,eta_u,7.577405857740586,0.0012837849153025515
eid,r01,Hip,eta_u,7.993723849372385,0.000774401867025908
eid,r01,Hip,eta_u,8.410041841004183,0.0008534412046343318
eid,r01,Hip,eta_u,8.826359832635983,0.0007949122728887227
eid,r01,Hip,eta_u,9.242677824267783,0.0005623009530735458
eid,r01,Hip,eta_u,9.658995815899582,0.0003620375634934233
eid,r01,Hip,eta_u,10.07531380753138,0.0001748936848950193
eid,r01,Hip,eta_u,10.49163179916318,0.0006307947577319079
